"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1291","RT @emailmarketguru: Take a wild guess what Trump's favorite hashtag was in his first 100 days https://t.co/N9TOvifbzG https://t.co/4C57khy…",FALSE,0,NA,2017-04-28 14:53:14,FALSE,NA,"857970970002415617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","struble_holley",183,TRUE,FALSE,NA,NA
"1292","10 self-imposed policy deadlines Donald Trump already missed https://t.co/HIs1h8EVRx https://t.co/6SDSy5umOc",FALSE,6,NA,2017-04-28 14:53:13,FALSE,NA,"857970967741640704",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mic",2,FALSE,FALSE,NA,NA
"1293","RT @TheSimpsons: Donald Trump reviews his first 100 days in office. Watch an all-new episode of #TheSimpsons this Sunday at 8/7c on FOX. ht…",FALSE,0,NA,2017-04-28 14:53:12,FALSE,NA,"857970963278856193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_itspeanut",10587,TRUE,FALSE,NA,NA
"1294","RT @indivisibletx03: Donald Trump Stands to Make Millions Off His Own Tax Plan https://t.co/By4JgiDybR",FALSE,0,NA,2017-04-28 14:53:12,FALSE,NA,"857970963043962880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJP_20",24,TRUE,FALSE,NA,NA
"1295","RT @TeaPainUSA: FUN FACT: Donald Trump once considered Mike Flynn for the VP slot. 

#TrumpRussia",FALSE,0,NA,2017-04-28 14:53:12,FALSE,NA,"857970960842067968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jason4e",1706,TRUE,FALSE,NA,NA
"1296","John Cleese’s Hilarious Donald Trump Rant https://t.co/XvjaVqvvBx via @YouTube",FALSE,0,NA,2017-04-28 14:53:11,FALSE,NA,"857970959617327106",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TonySobrado",0,FALSE,FALSE,NA,NA
"1297","RT @CNN: The creators of ""The Simpsons"" poke fun at US President Donald Trump in a clip marking his first 100 days in office https://t.co/4…",FALSE,0,NA,2017-04-28 14:53:11,FALSE,NA,"857970958052851713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","day_delaney",1398,TRUE,FALSE,NA,NA
"1298","RT @CNN: The creators of ""The Simpsons"" poke fun at US President Donald Trump in a clip marking his first 100 days in office https://t.co/4…",FALSE,0,NA,2017-04-28 14:53:11,FALSE,NA,"857970958019305476",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tyler_e3",1398,TRUE,FALSE,NA,NA
"1299","RT @Tksailor: Oh really. Jane Sanders and Donald Trump are under investigation by the FBI. Who knew. https://t.co/I28nK03KhQ",FALSE,0,NA,2017-04-28 14:53:10,FALSE,NA,"857970955125047298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yello_gal",455,TRUE,FALSE,NA,NA
"1300","RT @DavidCornDC: Remember when Donald Trump said Flynn was a good man and the only problem was the press who hounded him? https://t.co/6Oyi…",FALSE,0,NA,2017-04-28 14:53:10,FALSE,NA,"857970954705793025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnneAnnapolis",4240,TRUE,FALSE,NA,NA
"1301","RT @Tksailor: Oh really. Jane Sanders and Donald Trump are under investigation by the FBI. Who knew. https://t.co/I28nK03KhQ",FALSE,0,NA,2017-04-28 14:53:10,FALSE,NA,"857970953988567040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vmbritsch",455,TRUE,FALSE,NA,NA
"1302","RT @business: Donald Trump warns of ""major conflict"" if talks on North Korea fail https://t.co/b6eplCF5uN https://t.co/OK9VhtqAXp",FALSE,0,NA,2017-04-28 14:53:09,FALSE,NA,"857970948275937280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EveryBrokenWave",29,TRUE,FALSE,NA,NA
"1303","RT @sandyzz_shadow: @TimesNow @thenewshour Robert? Liability ? Priyanka Gandhi ?. It's like Donald Trump will make india great again.",FALSE,0,NA,2017-04-28 14:53:08,FALSE,NA,"857970946338115584",NA,"<a href=""http://pwned.io"" rel=""nofollow"">cox-speed-complainer</a>","bourbon_brawler",1,TRUE,FALSE,NA,NA
"1304","RT @THR: Chevy Chase: Donald Trump stole my ""... and you're not"" line https://t.co/6KkszXfciF https://t.co/WM947AxR5Q",FALSE,0,NA,2017-04-28 14:53:08,FALSE,NA,"857970944870158336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thormyte",11,TRUE,FALSE,NA,NA
"1305","RT @business: Donald Trump warns of ""major conflict"" if talks on North Korea fail https://t.co/b6eplCF5uN https://t.co/OK9VhtqAXp",FALSE,0,NA,2017-04-28 14:53:08,FALSE,NA,"857970944530202624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Koverptw",29,TRUE,FALSE,NA,NA
"1306","RT @jamesbrownwig: @spearsmariel @christoq Comey, Clapper, Pelosi, Schiff and Grassley all say there's no evidence of anything

.

https://…",FALSE,0,NA,2017-04-28 14:53:07,FALSE,NA,"857970941636349952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matthewtimony",1,TRUE,FALSE,NA,NA
"1307","RT @MotherJones: Despite populist rhetoric, Trump is poised to preside over a crackdown on unions https://t.co/vpA6ixxSU6",FALSE,0,NA,2017-04-28 14:53:06,FALSE,NA,"857970938897342465",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OlafWipper",98,TRUE,FALSE,NA,NA
"1308","RT @BBCWorld: .@POTUS Donald Trump reflects on life as president in his first 100 days <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

https://t.co/tqK2EJB2Nl #Trump100 https://t.co/f…",FALSE,0,NA,2017-04-28 14:53:06,FALSE,NA,"857970937320361988",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuchholzDeanna",267,TRUE,FALSE,NA,NA
"1309","RT @HahnAmerica: I Want To See Donald Trump’s Tax Returns Now More Than Ever - https://t.co/Q32Q2Nmsy2 - By @HahnAmerica via @EatPrayVote",FALSE,0,NA,2017-04-28 14:53:05,FALSE,NA,"857970933847470080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noorfolk",139,TRUE,FALSE,NA,NA
"1310","RT @ilyseh: . @vice DJT hasn't kept most promises but delivers on abortion. Easier 2 punish women than create jobs. https://t.co/fTe4VlQkRn…",FALSE,0,NA,2017-04-28 14:53:05,FALSE,NA,"857970932035596289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErickaTwitty",5,TRUE,FALSE,NA,NA
"1311","RT @emailmarketguru: Take a wild guess what Trump's favorite hashtag was in his first 100 days https://t.co/N9TOvifbzG https://t.co/4C57khy…",FALSE,0,NA,2017-04-28 14:53:04,FALSE,NA,"857970930378788864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sook_bisher",183,TRUE,FALSE,NA,NA
"1312","RT @CBSNews: Today in Trump:
-Pres. Trump signs executive order to expand offshore drilling
-Trump addresses NRA conference
MORE: https://t…",FALSE,0,NA,2017-04-28 14:53:03,FALSE,NA,"857970925009895424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yuuji_K1",23,TRUE,FALSE,NA,NA
"1313","RT @HillaryClinton: ""The thought of Donald Trump with nuclear weapons scares me to death. It should scare everyone."" https://t.co/E77BgjQGj7",FALSE,0,NA,2017-04-28 14:53:03,FALSE,NA,"857970924712325122",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","risiko_as",9454,TRUE,FALSE,NA,NA
"1314","RT @AmandiOnAir: What grade would you give President Donald J. Trump based on his first #100days ?? <U+260E><U+FE0F>866.610.6397",FALSE,0,NA,2017-04-28 14:53:03,FALSE,NA,"857970923621711872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","domnogin",5,TRUE,FALSE,NA,NA
"1315","RT @AmericasVoice: He can’t pass it. He can’t abandon it. Donald Trump has walled himself in. https://t.co/VSq6nmOmvf via @DLind",FALSE,0,NA,2017-04-28 14:53:02,FALSE,NA,"857970922548056064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aztec40062",2,TRUE,FALSE,NA,NA
"1316","RT @JosephACostello: Drunk People On Donald Trump https://t.co/NV54p99qOP",FALSE,0,NA,2017-04-28 14:53:02,FALSE,NA,"857970921100894208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NKapongo",1751,TRUE,FALSE,NA,NA
"1317","RT @emailmarketguru: Take a wild guess what Trump's favorite hashtag was in his first 100 days https://t.co/N9TOvifbzG https://t.co/4C57khy…",FALSE,0,NA,2017-04-28 14:53:02,FALSE,NA,"857970920949899264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joellaross1298",183,TRUE,FALSE,NA,NA
"1318","RT @offbeatenpaths: @EcoWatch @SEIA @AWEA @mzjacobson @MarkRuffalo @billmckibben Trump is begging for a lawsuit named ""The people vs Donald…",FALSE,0,NA,2017-04-28 14:53:02,FALSE,NA,"857970919582699520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shnorman66",1,TRUE,FALSE,NA,NA
"1319","RT @brhodes: I remember that meeting where we all decided that Mike Flynn would be Donald Trump's National Security Advisor. https://t.co/4…",FALSE,0,NA,2017-04-28 14:53:02,FALSE,NA,"857970919360352257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julianmoffatt",1319,TRUE,FALSE,NA,NA
"1320","RT @Hope012015: This Instagram Account Is Documenting Every Anti-Donald Trump Sticker In NYC https://t.co/5hA6u8zuXD",FALSE,0,NA,2017-04-28 14:53:02,FALSE,NA,"857970918978711552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nickey1969",4,TRUE,FALSE,NA,NA
"1321","RT @meganamram: I would pay 10 million dollars to watch Donald trump draw a map of the world from memory",FALSE,0,NA,2017-04-28 14:53:02,FALSE,NA,"857970918890536960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kelcey_Lately",2828,TRUE,FALSE,NA,NA
"1322","Donald Trump says the presidency is ""more work"" than his old job https://t.co/oXxctDKhRy via @MotherJones
DUH!!!",FALSE,0,NA,2017-04-28 14:53:01,FALSE,NA,"857970917682663424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RStasch",0,FALSE,FALSE,NA,NA
"1323","RT @SenSanders: I am not interested in being a part of a photo op for Donald Trump. https://t.co/CKGRJcF8Gq",FALSE,0,NA,2017-04-28 14:53:01,FALSE,NA,"857970914755059713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TinaStitzer",2406,TRUE,FALSE,NA,NA
"1324","RT @BBCWorld: .@POTUS Donald Trump reflects on life as president in his first 100 days <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

https://t.co/tqK2EJB2Nl #Trump100 https://t.co/f…",FALSE,0,NA,2017-04-28 14:53:01,FALSE,NA,"857970914574700544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrbeardo66",267,TRUE,FALSE,NA,NA
"1325","RT @CNN: Donald Trump thought being President ""would be easier,"" and he misses his old life, he told Reuters https://t.co/Z8yfuUSZcA #100Da…",FALSE,0,NA,2017-04-28 14:53:00,FALSE,NA,"857970911449894913",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HerberthHelmut",892,TRUE,FALSE,NA,NA
"1326","RT @DearAuntCrabby: President Trump: I miss my old life
https://t.co/MiHGJJIYsg Do us all a favor and go back to your ""old life"" @realDonal…",FALSE,0,NA,2017-04-28 14:53:00,FALSE,NA,"857970910355181568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TottenBill",229,TRUE,FALSE,NA,NA
"1327","RT @emilyslist: Trump is planning to strip all funding from this state department team advocating for women's rights. https://t.co/viXdytdG…",FALSE,0,NA,2017-04-28 14:52:59,FALSE,NA,"857970908467789824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Shibumi101",29,TRUE,FALSE,NA,NA
"1328","RT @PalmerReport: Senate Democrats hatch plan that could leave Donald Trump with little choice but to resign

https://t.co/zH2wkDdWkG",FALSE,0,NA,2017-04-28 14:52:59,FALSE,NA,"857970907993837571",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Trout8Trout",352,TRUE,FALSE,NA,NA
"1329","RT @bannerite: President Obama said the presidency changes a person.
The education of Donald Trump - POLITICO https://t.co/Rer6H5CSpl",FALSE,0,NA,2017-04-28 14:52:59,FALSE,NA,"857970906618109952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindaCollins11",5,TRUE,FALSE,NA,NA
"1330","RT @SpiceGirlsNet: That awkward moment when @EmmaBunton and @victoriabeckham met the future President of America, Donald Trump in 2000! htt…",FALSE,0,NA,2017-04-28 14:52:58,FALSE,NA,"857970902327336965",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kevsie",4,TRUE,FALSE,NA,NA
"1331","RT @WoodCarma: Is Donald Trump a Twitter master or what? He just got Liz's comments out to more Americans than @cnn @msnbc @foxnews &amp; @nyti…",FALSE,0,NA,2017-04-28 14:52:58,FALSE,NA,"857970902188863490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KFerrugia",1,TRUE,FALSE,NA,NA
"1332","RT @risetoflyy: Donald Bush Obama Trump! https://t.co/QAZwe8KYbk",FALSE,0,NA,2017-04-28 14:52:57,FALSE,NA,"857970900578250752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_imbriani",1,TRUE,FALSE,NA,NA
"1333","RT @emailmarketguru: Take a wild guess what Trump's favorite hashtag was in his first 100 days https://t.co/N9TOvifbzG https://t.co/4C57khy…",FALSE,0,NA,2017-04-28 14:52:56,FALSE,NA,"857970896379752448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brigittedavies4",183,TRUE,FALSE,NA,NA
"1334","RT @SafetyPinDaily: Donald Trump's tax plan would turn the whole U.S. into a wreck like Kansas | via @slate
https://t.co/fgUdSMOMFS",FALSE,0,NA,2017-04-28 14:52:56,FALSE,NA,"857970896052645888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McneJames",27,TRUE,FALSE,NA,NA
"1335","RT @mattmfm: These are all real quotes from Donald Trump, just in the past 24 hours. https://t.co/oXX3HnUSSB",FALSE,0,NA,2017-04-28 14:52:56,FALSE,NA,"857970895960322048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cac_ac22",50,TRUE,FALSE,NA,NA
"1336","RT @NathanMartin: Millenials: Nobody can pull off a con like Donald Trump!
Ja Rule: Hold my beer. 
#fyrefestival",FALSE,0,NA,2017-04-28 14:52:56,FALSE,NA,"857970895847124992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missrosaaa_",627,TRUE,FALSE,NA,NA
"1337","RT @ddimartino1: Former EPA chief Carol M. Browner in @USNewsOpinion: Trump first 100 Days take us backward. #100daysofpollution https://t.…",FALSE,0,NA,2017-04-28 14:52:56,FALSE,NA,"857970894001459200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomHReynolds",1,TRUE,FALSE,NA,NA
"1338","RT @PalmerReport: Second report says Donald Trump and advisers caught on tape plotting treasonous deal with Russia https://t.co/AvkG2RV8nv…",FALSE,0,NA,2017-04-28 14:52:55,FALSE,NA,"857970891895996417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmjpittman",109,TRUE,FALSE,NA,NA
"1339","RT @PolitiFact: 49% of claims we checked of @realDonaldTrump have rated False or Pants on Fire. https://t.co/OSPUUPCV4W #PolitiFact100 http…",FALSE,0,NA,2017-04-28 14:52:55,FALSE,NA,"857970890939785216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ethomas3915",384,TRUE,FALSE,NA,NA
"1340","RT @markfollman: 7/ The Trumps are in deep with the gun companies https://t.co/yk12DZyNg1",FALSE,0,NA,2017-04-28 14:52:55,FALSE,NA,"857970890843107328",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","MotherJones",16,TRUE,FALSE,NA,NA
"1341","RT @emailmarketguru: Take a wild guess what Trump's favorite hashtag was in his first 100 days https://t.co/N9TOvifbzG https://t.co/4C57khy…",FALSE,0,NA,2017-04-28 14:52:55,FALSE,NA,"857970890541121537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marianelaclaud7",183,TRUE,FALSE,NA,NA
"1342","RT @ezraklein: Greatest superpower the world has ever known, and this is who we gave it to https://t.co/kUHVrA2KCF",FALSE,0,NA,2017-04-28 14:52:55,FALSE,NA,"857970889886883840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Patcheckingin",345,TRUE,FALSE,NA,NA
"1343","RT @spokanetom: The Trumps have unprecedented conflicts of interest:
DT's first 100 days a moneymaking rip-off con 
 https://t.co/asweQz71w…",FALSE,0,NA,2017-04-28 14:52:54,FALSE,NA,"857970888150589444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinyboo49",7,TRUE,FALSE,NA,NA
"1344","RT @funder: White House Refusal To Hand Over Docs For #TrumpRussia Investigation Could Lead To Trump's Impeachment #impeachtrump
https://t.…",FALSE,0,NA,2017-04-28 14:52:54,FALSE,NA,"857970886279913474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pacholiejb",1549,TRUE,FALSE,NA,NA
"1345","The Donald Trump economy just grew at the slowest rate 0.7% the slowest in over 3 years. @Thom_Hartmann @BernieSanders @georgebetak RT",FALSE,0,NA,2017-04-28 14:52:53,FALSE,NA,"857970883586965504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatricknLA",0,FALSE,FALSE,NA,NA
"1346","RT @CAPAction: The NRA spent an unprecedented sum to buy Donald Trump. RESIST their dangerous guns everywhere agenda #DisarmHate https://t.…",FALSE,0,NA,2017-04-28 14:52:53,FALSE,NA,"857970882924466176",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","sponson",37,TRUE,FALSE,NA,NA
"1347","RT @theglobaluniter: POLL

<ed><U+00A0><U+00BE><ed><U+00B4><U+009D> Donald J. Trump has a commitment to Make America Great Again. Do you believe he will be successful?

Comments…",FALSE,0,NA,2017-04-28 14:52:53,FALSE,NA,"857970882748088320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PMag222",507,TRUE,FALSE,NA,NA
"1348","RT @richardhine: Trump voters must be delighted Wall St's doing so well &amp; Donald &amp; Ivanka got their trademarks approved in China. https://t…",FALSE,0,NA,2017-04-28 14:52:53,FALSE,NA,"857970881246711808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindaCrum6",66,TRUE,FALSE,NA,NA
"1349","RT @CNN: US President Donald Trump, reflecting on his first 100 days in office, says he thought the job would be easier https://t.co/yPjf1e…",FALSE,0,NA,2017-04-28 14:52:53,FALSE,NA,"857970881003442176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Divascalp",187,TRUE,FALSE,NA,NA
"1350","RT @cvpayne: Do Americans care about Donald Trump's taxes?

Short answer: ""No""
Long answer: ""Hell No"" https://t.co/YblX6SWRn5",FALSE,0,NA,2017-04-28 14:52:52,FALSE,NA,"857970878939901954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrEdTrain",447,TRUE,FALSE,NA,NA
"1351","""I thought this would be easier"" - Donald Trump 

Title for post presidency autobiograpy / resignation letter opening line - sorted",FALSE,2,NA,2017-04-28 14:52:52,FALSE,NA,"857970877601861632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KreaseChan",3,FALSE,FALSE,NA,NA
